row_index,column,clean_value,dirty_value,error_type
248,邮件中收件人信息,2779241691@qq.com,2779241691 at qq.com,邮箱格式错误
249,IMSI,460091000000249,,漏写
249,关联纬度,29.424900,,漏写
249,关联经度,106.424900,,漏写
249,数据来源,124,124.0,数字格式错误
249,用户名,user_000250,user_00025,少写字符
250,IMEI,860000000002518,0000000000000,长度错误
250,IMSI,460001000000250,,漏写
250,上网认证帐号,auth_500250@access.example.cn,auth 500250@access.example.cn,分隔符误写
250,上网认证类型,9999,9999.0,数字格式错误
250,邮件中发件人信息,10010@wo.cn,10010 at wo.cn,邮箱格式错误
251,IMEI,860000000002526,0000000000000,长度错误
251,上网认证帐号,auth_500251@access.example.cn,auth_500251@access.example.cn_wrong,写错内容
251,上网认证类型,9999,9999.0,数字格式错误
251,关联纬度,29.425100,"29,425100",小数点误写
251,关联经度,106.425100,999.999999,值域错误
251,域名,mail11.example.cn,mail11。example.cn,中英文符号混用
251,数据来源,802,8022,重复录入
252,域名,mail12.example.cn,mail12。example.cn,中英文符号混用
252,基站类型,3,3.0,数字格式错误
252,截获时间,1773555182,00000000,长度错误
252,源IPv6,2408:8463:1810:665:545c:ecff:fe28:6a2b,24088463:1810:665:545c:ecff:fe28:6a2b,少写分隔符
252,用户ID,13102661310588386,1310266131058838,少写字符
252,邮件中发件人信息,News@InsideApple.Apple.com,unknown@example,域名不完整
252,邮件中收件人信息,qiang1107@vip.qq.com,,漏写
253,IMSI,460031000000253,46003100000025,少写数字
253,上网认证类型,9999,,漏写
253,关联纬度,29.425300,"29,425300",小数点误写
253,基站类型,4,4.0,数字格式错误
253,基站编号,BS500000000254,,漏写
253,数据来源,124,1244,重复录入
253,源IP,10.53.21.40,10-53-21-40,格式错误
253,用户ID,uid_100253,uid 100253,分隔符误写
253,用户名,user_000254,user 000254,分隔符误写
253,邮件中发件人信息,sender000254@example.cn,sender000254@examplecn,少写符号
253,邮件中收件人信息,receiver000254@example.cn,unknown@example,域名不完整
254,IMEI,860000000002559,86000000000255,少写数字
254,上网认证帐号,auth_500254@access.example.cn,auth_500254@access.example.c,少写字符
254,上网认证类型,9999,,漏写
254,关联纬度,29.425400,29.4254,精度缺失
254,关联经度,106.425400,106.4254,精度缺失
254,域名,mail14.example.cn,,漏写
254,截获时间,1773562573,177356257,少写数字
254,用户名,user_000255,user_000255_wrong,写错内容
254,邮件中发件人信息,sys-mail@sinopec.com,unknown@example,域名不完整
255,IMSI,460051000000255,46005100000025,少写数字
255,上网认证类型,9999,,漏写
255,关联经度,106.425500,106.4255,精度缺失
255,域名,mail15.example.cn,mail15。example.cn,中英文符号混用
255,基站编号,BS500000000256,BS50000000025,少写字符
255,截获时间,1773571682,1773571682x,混入字母
255,邮件中发件人信息,tudou@mail.ptmail.world,tudou@mailptmail.world,少写符号
256,IMEI,860000000002575,0000000000000,长度错误
256,上网认证帐号,auth_500256@access.example.cn,auth_500256@access.example.cn_wrong,写错内容
256,关联纬度,29.425600,29.4256,精度缺失
256,基站编号,BS500000000257,BS500000000257 wrong,分隔符误写
256,截获时间,1773566293,177356629,少写数字
256,数据来源,111,1111,重复录入
257,IMEI,860000000002583,0000000000000,长度错误
257,上网认证类型,9999,9999.0,数字格式错误
257,关联经度,106.425700,,漏写
257,基站类型,3,3.0,数字格式错误
257,源IPv6,2408:8462:ce20:982:2004:e6ff:fe7e:e964,24088462:ce20:982:2004:e6ff:fe7e:e964,少写分隔符
257,用户名,user_000258,user_00025,少写字符
258,上网认证类型,9999,未知,值域错误
258,关联纬度,29.425800,"29,425800",小数点误写
258,域名,mail18.example.cn,mail18。example.cn,中英文符号混用
258,源IP,10.58.56.105,,漏写
258,用户ID,13102661698833158,13102661698833158_wrong,写错内容
259,IMEI,860000000002609,86000000000260,少写数字
259,关联经度,106.425900,"106,425900",小数点误写
260,IMEI,860000000002617,,漏写
260,IMSI,460001000000260,460001000000260x,混入字母
260,上网认证帐号,auth_500260@access.example.cn,,漏写
260,关联纬度,29.426000,29.4260,精度缺失
260,域名,mail0.example.cn,localhost,域名不完整
260,基站类型,1,,漏写
260,基站编号,BS500000000261,,漏写
260,邮件中发件人信息,yhdzfp@yonghui.cn,yhdzfp at yonghui.cn,邮箱格式错误
261,IMSI,460011000000261,460011000000261x,混入字母
261,上网认证类型,9999,9999.0,数字格式错误
261,关联纬度,29.426100,999.999999,值域错误
261,关联经度,106.426100,,漏写
261,基站类型,2,2.0,数字格式错误
261,基站编号,BS500000000262,BS500000000262 wrong,分隔符误写
261,截获时间,1773564983,,漏写
261,数据来源,124,,漏写
261,源IP,10.61.77.144,10-61-77-144,格式错误
261,用户ID,13102661994418681,,漏写
262,IMSI,460021000000262,0000000000000,长度错误
262,上网认证类型,1008,10088,重复录入
262,基站编号,BS500000000263,,漏写
262,截获时间,1773556110,1773556110x,混入字母
262,源IP,10.62.84.157,10-62-84-157,格式错误
262,用户ID,uid_100262,uid_10026,少写字符
262,用户名,user_000263,user_00026,少写字符
263,IMSI,460031000000263,46003100000026,少写数字
263,上网认证帐号,auth_500263@access.example.cn,auth_500263@access.example.c,少写字符
263,上网认证类型,9999,,漏写
263,关联纬度,29.426300,29.4263,精度缺失
263,关联经度,106.426300,106.4263,精度缺失
263,基站编号,BS500000000264,BS50000000026,少写字符
263,数据来源,111,,漏写
263,用户ID,13102661034160934,13102661034160934_wrong,写错内容
263,邮件中收件人信息,yuanjoo@qq.com,unknown@example,域名不完整
264,IMSI,460041000000264,0000000000000,长度错误
264,关联纬度,29.426400,29.4264,精度缺失
264,数据来源,111,111.0,数字格式错误
264,源IP,10.64.98.183,,漏写
264,用户名,user_000265,user 000265,分隔符误写
264,邮件中收件人信息,10387526@qq.com,10387526 at qq.com,邮箱格式错误
265,上网认证类型,9999,99999,重复录入
265,关联经度,106.426500,,漏写
265,截获时间,1773568896,177356889,少写数字
265,数据来源,111,未知,值域错误
265,源IP,10.65.105.196,999.999.999.999,值域错误
266,IMEI,860000000002674,86000000000267,少写数字
266,IMSI,460061000000266,,漏写
266,上网认证类型,9999,99999,重复录入
266,关联纬度,29.426600,999.999999,值域错误
266,基站类型,2,2.0,数字格式错误
266,源IPv6,2408:8362:186c:686e:2183:452b:368e:69db,2408:::8362:186c:686e:2183:452b:368e:69db,格式错误
266,用户ID,13102661025875982,13102661025875982_wrong,写错内容
266,用户名,user_000267,,漏写
266,邮件中收件人信息,1001486@qq.com,1001486 at qq.com,邮箱格式错误
267,关联经度,106.426700,999.999999,值域错误
267,域名,mail7.example.cn,localhost,域名不完整
267,截获时间,1773561528,177356152,少写数字
267,源IP,10.67.119.222,10.67.119.22,少写字符
267,用户名,user_000268,user_000268_wrong,写错内容
267,邮件中收件人信息,1148043780@qq.com,,漏写
268,IMEI,860000000002690,,漏写
268,IMSI,460081000000268,46008100000026,少写数字
268,域名,mail8.example.cn,,漏写
268,基站编号,BS500000000269,,漏写
268,数据来源,144,,漏写
268,邮件中收件人信息,receiver000269@example.cn,unknown@example,域名不完整
269,基站类型,5,,漏写
269,数据来源,111,,漏写
269,源IP,10.69.133.248,10-69-133-248,格式错误
269,邮件中发件人信息,news@updates.ubisoft.com,news@updatesubisoft.com,少写符号
270,IMSI,460001000000270,0000000000000,长度错误
270,关联纬度,29.427000,,漏写
270,基站类型,1,11,重复录入
270,截获时间,1773580324,177358032,少写数字
270,源IP,10.70.140.11,999.999.999.999,值域错误
270,用户ID,13102659323949402,13102659323949402_wrong,写错内容
270,用户名,user_000271,user_000271_wrong,写错内容
270,邮件中收件人信息,xiong6206@qq.com,unknown@example,域名不完整
271,IMEI,860000000002724,86000000000272,少写数字
271,IMSI,460011000000271,,漏写
271,上网认证帐号,auth_500271@access.example.cn,auth 500271@access.example.cn,分隔符误写
271,关联纬度,29.427100,999.999999,值域错误
271,域名,mail11.example.cn,mail11。example.cn,中英文符号混用
271,数据来源,111,111.0,数字格式错误
271,源IP,10.71.147.24,,漏写
271,源IPv6,2408:8262:6684:4b17:c653:b581:71d3:1b3e,2409:::bad-ipv6,值域错误
271,用户名,user_000272,user_00027,少写字符
271,邮件中发件人信息,system@email.czb365.com,system@emailczb365.com,少写符号
271,邮件中收件人信息,504316083@qq.com,504316083@qqcom,少写符号
272,IMEI,860000000002732,860000000002732x,混入字母
272,关联经度,106.427200,"106,427200",小数点误写
272,截获时间,1773584981,,漏写
272,源IP,10.72.154.37,999.999.999.999,值域错误
272,源IPv6,2408:8362:7e59:70a3:45d3:6602:6ea8:5bef,24088362:7e59:70a3:45d3:6602:6ea8:5bef,少写分隔符
272,用户ID,13102661143008149,13102661143008149_wrong,写错内容
272,邮件中收件人信息,118133653@qq.com,118133653@qqcom,少写符号
273,IMEI,860000000002740,86000000000274,少写数字
273,上网认证类型,9999,99999,重复录入
273,关联经度,106.427300,"106,427300",小数点误写
273,基站编号,BS500000000274,,漏写
273,用户名,user_000274,user_00027,少写字符
273,邮件中发件人信息,umetrip-cjpz@travelsky.com,,漏写
273,邮件中收件人信息,770908087@qq.com,,漏写
274,上网认证帐号,auth_500274@access.example.cn,,漏写
274,上网认证类型,9999,9999.0,数字格式错误
274,基站类型,5,未知,值域错误
274,基站编号,BS500000000275,BS500000000275_wrong,写错内容
274,截获时间,1773576057,1773576057x,混入字母
274,数据来源,802,未知,值域错误
274,源IP,10.74.168.63,10-74-168-63,格式错误
274,源IPv6,2408:8463:1a60:17be:c0a:4dff:fef5:4371,2408:::8463:1a60:17be:c0a:4dff:fef5:4371,格式错误
275,IMSI,460051000000275,46005100000027,少写数字
275,关联纬度,29.427500,29.4275,精度缺失
275,域名,mail15.example.cn,mail15example.cn,少写符号
275,基站类型,1,未知,值域错误
275,截获时间,1773577727,,漏写
275,数据来源,111,未知,值域错误
275,源IP,10.75.175.76,10-75-175-76,格式错误
275,邮件中发件人信息,info@protect.mcafee.com,unknown@example,域名不完整
275,邮件中收件人信息,515648124@qq.com,,漏写
276,IMEI,860000000002773,860000000002773x,混入字母
276,IMSI,460061000000276,,漏写
276,上网认证类型,9999,,漏写
276,关联经度,106.427600,106.4276,精度缺失
276,域名,mail16.example.cn,localhost,域名不完整
276,基站编号,BS500000000277,BS500000000277_wrong,写错内容
276,截获时间,1773579829,177357982,少写数字
276,用户名,user_000277,user 000277,分隔符误写
276,邮件中发件人信息,dzfp@51fapiao.cloud,dzfp@51fapiaocloud,少写符号
277,IMSI,460071000000277,460071000000277x,混入字母
277,关联经度,106.427700,"106,427700",小数点误写
277,域名,mail17.example.cn,,漏写
277,数据来源,111,111.0,数字格式错误
277,源IP,10.77.189.102,10.77.189.10,少写字符
277,用户ID,13102661254080756,13102661254080756 wrong,分隔符误写
277,邮件中发件人信息,zhangxixin@cib.com.cn,zhangxixin at cib.com.cn,邮箱格式错误
278,IMEI,860000000002799,860000000002799x,混入字母
278,上网认证类型,9999,99999,重复录入
278,基站类型,4,4.0,数字格式错误
278,源IP,10.78.196.115,10-78-196-115,格式错误
278,源IPv6,2409:8961:2b0a:d8e9:e4:fdff:fec8:9b29,,漏写
278,用户ID,13102664359050329,13102664359050329_wrong,写错内容
278,邮件中发件人信息,Health_Insurance@service.pingan.com,Health_Insurance@servicepingan.com,少写符号
278,邮件中收件人信息,3334175833@qq.com,3334175833@qqcom,少写符号
279,IMSI,460091000000279,,漏写
279,关联纬度,29.427900,,漏写
279,基站类型,5,5.0,数字格式错误
279,截获时间,1773565232,1773565232x,混入字母
279,源IPv6,240e:430:2aa0:e2aa:cce9:1dff:fed9:399a,240e:::430:2aa0:e2aa:cce9:1dff:fed9:399a,格式错误
279,邮件中收件人信息,476569253@qq.com,unknown@example,域名不完整
280,IMEI,860000000002815,86000000000281,少写数字
280,关联经度,106.428000,"106,428000",小数点误写
280,源IPv6,2408:8463:1330:625:d446:49ff:fefb:c974,24088463:1330:625:d446:49ff:fefb:c974,少写分隔符
281,IMEI,860000000002823,,漏写
281,关联经度,106.428100,999.999999,值域错误
281,域名,mail1.example.cn,,漏写
281,基站编号,BS500000000282,BS500000000282_wrong,写错内容
281,用户ID,13102662027908792,,漏写
281,邮件中发件人信息,payment@dm.sinosafe.com.cn,,漏写
282,IMSI,460021000000282,46002100000028,少写数字
282,上网认证帐号,auth_500282@access.example.cn,auth_500282@access.example.c,少写字符
282,上网认证类型,9999,9999.0,数字格式错误
282,关联经度,106.428200,999.999999,值域错误
282,域名,mail2.example.cn,mail2。example.cn,中英文符号混用
282,数据来源,111,未知,值域错误
282,邮件中发件人信息,creditcard@message.cib.com.cn,,漏写
282,邮件中收件人信息,1394519327@qq.com,,漏写
283,IMEI,860000000002849,860000000002849x,混入字母
283,上网认证帐号,auth_500283@access.example.cn,auth_500283@access.example.cn_wrong,写错内容
283,数据来源,111,111.0,数字格式错误
284,IMEI,860000000002856,0000000000000,长度错误
284,基站类型,5,,漏写
284,基站编号,BS500000000285,BS50000000028,少写字符
284,数据来源,802,未知,值域错误
284,源IP,10.84.238.193,,漏写
284,用户ID,13102661373480927,13102661373480927_wrong,写错内容
284,用户名,user_000285,,漏写
284,邮件中发件人信息,e-statement@creditcard.abchina.com.cn,unknown@example,域名不完整
285,IMEI,860000000002864,86000000000286,少写数字
285,IMSI,460051000000285,46005100000028,少写数字
285,上网认证帐号,auth_500285@access.example.cn,,漏写
285,关联经度,106.428500,106.4285,精度缺失
285,基站类型,1,,漏写
285,数据来源,124,1244,重复录入
285,源IP,10.85.245.206,10.85.245.20,少写字符
285,源IPv6,2408:8462:5630:370:189b:f7fc:77a9:c296,24088462:5630:370:189b:f7fc:77a9:c296,少写分隔符
285,邮件中收件人信息,3203950763@qq.com,,漏写
286,关联纬度,29.428600,,漏写
286,基站类型,2,,漏写
286,基站编号,BS500000000287,BS500000000287_wrong,写错内容
286,截获时间,1773546840,1773546840x,混入字母
286,源IP,10.86.2.219,999.999.999.999,值域错误
286,源IPv6,2408:8262:5b:40dc:3d31:c19:527b:d744,2409:::bad-ipv6,值域错误
286,邮件中收件人信息,1756374058@qq.com,1756374058@qqcom,少写符号
287,IMEI,860000000002880,0000000000000,长度错误
287,上网认证帐号,auth_500287@access.example.cn,,漏写
287,关联纬度,29.428700,999.999999,值域错误
287,基站编号,BS500000000288,BS500000000288_wrong,写错内容
287,用户ID,13102661307077744,1310266130707774,少写字符
287,用户名,user_000288,user_000288_wrong,写错内容
288,IMSI,460081000000288,0000000000000,长度错误
288,上网认证类型,9999,未知,值域错误
288,关联纬度,29.428800,29.4288,精度缺失
288,关联经度,106.428800,999.999999,值域错误
288,域名,mail8.example.cn,,漏写
288,基站类型,4,,漏写
288,基站编号,BS500000000289,BS500000000289_wrong,写错内容
288,源IP,10.88.16.245,,漏写
288,源IPv6,2408:8462:1200:70ff:d8ca:b8ff:fe3a:d5b,24088462:1200:70ff:d8ca:b8ff:fe3a:d5b,少写分隔符
288,邮件中发件人信息,noreply@email.openai.com,noreply at email.openai.com,邮箱格式错误
289,IMEI,860000000002906,,漏写
289,关联经度,106.428900,999.999999,值域错误
289,域名,139.com,,漏写
289,基站类型,5,未知,值域错误
289,数据来源,802,802.0,数字格式错误
289,用户ID,uid_100289,,漏写
289,邮件中发件人信息,cmcc_mcloud@139.com,unknown@example,域名不完整
289,邮件中收件人信息,13883080570@139.com,,漏写
290,IMEI,860000000002914,86000000000291,少写数字
290,IMSI,460001000000290,0000000000000,长度错误
290,上网认证帐号,auth_500290@access.example.cn,auth_500290@access.example.cn_wrong,写错内容
290,域名,mail10.example.cn,mail10example.cn,少写符号
290,用户名,user_000291,,漏写
